peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
Analytical Database Products,Connectivity,16,MS SQL Server,,8.059060752,7.380597015,5,,2,
Analytical Database Products,Connectivity,16,Oracle Database,,8.059060752,8.78887819,1,,2,
Analytical Database Products,Connectivity,16,SAP HANA,,8.059060752,n/a,n/a,,2,
Analytical Database Products,Connectivity,16,Snowflake CDP,,8.059060752,n/a,n/a,,2,
Analytical Database Products,Functionality,17,Amazon RedShift,,6.277293382,6.436329953,3,,2,
Analytical Database Products,Functionality,17,Exasol Database,,6.277293382,10,1,,2,
Analytical Database Products,Functionality,17,Google BigQuery,,6.277293382,6.144862937,4,,2,
Analytical Database Products,Functionality,17,MS SQL Server,,6.277293382,5.5650799,5,,2,
Analytical Database Products,Functionality,17,Oracle Database,,6.277293382,7.98198837,2,,2,
Analytical Database Products,Functionality,17,SAP HANA,,6.277293382,2.600624025,7,,2,
Analytical Database Products,Functionality,17,Snowflake CDP,,6.277293382,5.212168487,6,,2,
Data Governance Products,Customer Satisfaction,1,Alation Data Catalog,,7.211845009,7.671198356,3,,1,
Data Governance Products,Customer Satisfaction,1,Collibra Data Catalog,,7.211845009,5.311013719,5,,1,
Data Governance Products,Customer Satisfaction,1,dataspot.,,7.211845009,9.397900401,1,,1,
Data Governance Products,Customer Satisfaction,1,Informatica EDC,,7.211845009,5.881647832,4,,1,
Data Governance Products,Customer Satisfaction,1,Synabi D-QUANTUM,,7.211845009,7.797464736,2,,1,
Data Governance Products,Price to Value,2,Alation Data Catalog,,8.208918919,8.406756757,3,,2,
Data Governance Products,Price to Value,2,Collibra Data Catalog,,8.208918919,6.562162162,5,,2,
Data Governance Products,Price to Value,2,dataspot.,,8.208918919,10,1,,2,
Data Governance Products,Price to Value,2,Informatica EDC,,8.208918919,7.12972973,4,,2,
Data Governance Products,Price to Value,2,Synabi D-QUANTUM,,8.208918919,8.945945946,2,,2,
Data Governance Products,Time to Market,3,Alation Data Catalog,,6.586077708,6.479651163,3,,2,
Data Governance Products,Time to Market,3,Collibra Data Catalog,,6.586077708,5.552325581,4,,2,
Data Governance Products,Time to Market,3,dataspot.,,6.586077708,8.883295519,1,,2,
Data Governance Products,Time to Market,3,Informatica EDC,,6.586077708,4.945348837,5,,2,
Data Governance Products,Time to Market,3,Synabi D-QUANTUM,,6.586077708,7.069767442,2,,2,
Data Governance Products,Recommendation,4,Alation Data Catalog,,7.010027832,8.691154423,2,,2,
Data Governance Products,Recommendation,4,Collibra Data Catalog,,7.010027832,3.934782609,5,,2,
Data Governance Products,Recommendation,4,dataspot.,,7.010027832,9.49213691,1,,2,
Data Governance Products,Recommendation,4,Informatica EDC,,7.010027832,5.695652174,4,,2,
Data Governance Products,Recommendation,4,Synabi D-QUANTUM,,7.010027832,7.236413043,3,,2,
Data Governance Products,Product Satisfaction,5,Alation Data Catalog,,6.926891001,7.004654771,3,,2,
Data Governance Products,Product Satisfaction,5,Collibra Data Catalog,,6.926891001,5.56458495,4,,2,
Data Governance Products,Product Satisfaction,5,dataspot.,,6.926891001,9.164759503,1,,2,
Data Governance Products,Product Satisfaction,5,Informatica EDC,,6.926891001,5.391776571,5,,2,
Data Governance Products,Product Satisfaction,5,Synabi D-QUANTUM,,6.926891001,7.508679209,2,,2,
Data Governance Products,Support Quality,6,Alation Data Catalog,,7.644591337,6.856394914,3,,2,
Data Governance Products,Support Quality,6,Collibra Data Catalog,,7.644591337,5.947643979,5,,2,
Data Governance Products,Support Quality,6,dataspot.,,7.644591337,9.406483235,1,,2,
Data Governance Products,Support Quality,6,Informatica EDC,,7.644591337,6.795811518,4,,2,
Data Governance Products,Support Quality,6,Synabi D-QUANTUM,,7.644591337,9.216623037,2,,2,
Data Governance Products,Customer Experience,7,Alation Data Catalog,,6.062958698,6.271651931,2,,1,
Data Governance Products,Customer Experience,7,Collibra Data Catalog,,6.062958698,4.716786216,5,,1,
Data Governance Products,Customer Experience,7,dataspot.,,6.062958698,8.662098718,1,,1,
Data Governance Products,Customer Experience,7,Informatica EDC,,6.062958698,4.77664407,4,,1,
Data Governance Products,Customer Experience,7,Synabi D-QUANTUM,,6.062958698,5.887612554,3,,1,
Data Governance Products,Performance,8,Alation Data Catalog,,4.28751237,4.782392027,2,,2,
Data Governance Products,Performance,8,Collibra Data Catalog,,4.28751237,2.764119601,4,,2,
Data Governance Products,Performance,8,dataspot.,,4.28751237,7.630875804,1,,2,
Data Governance Products,Performance,8,Informatica EDC,,4.28751237,3.860465116,3,,2,
Data Governance Products,Performance,8,Synabi D-QUANTUM,,4.28751237,2.399709302,5,,2,
Data Governance Products,Platform Reliability,9,Alation Data Catalog,,5.918179995,6.580130529,2,,2,
Data Governance Products,Platform Reliability,9,Collibra Data Catalog,,5.918179995,6.188542422,3,,2,
Data Governance Products,Platform Reliability,9,dataspot.,,5.918179995,8.654714332,1,,2,
Data Governance Products,Platform Reliability,9,Informatica EDC,,5.918179995,3.055837563,5,,2,
Data Governance Products,Platform Reliability,9,Synabi D-QUANTUM,,5.918179995,5.111675127,4,,2,
Data Governance Products,Developer Efficiency,10,Alation Data Catalog,,6.515090461,5.21875,4,,2,
Data Governance Products,Developer Efficiency,10,Collibra Data Catalog,,6.515090461,5.21875,5,,2,
Data Governance Products,Developer Efficiency,10,dataspot.,,6.515090461,8.430921053,1,,2,
Data Governance Products,Developer Efficiency,10,Informatica EDC,,6.515090461,6.30859375,3,,2,
Data Governance Products,Developer Efficiency,10,Synabi D-QUANTUM,,6.515090461,7.3984375,2,,2,
Data Governance Products,Usability,11,Alation Data Catalog,,7.458662614,8.659574468,2,,2,
Data Governance Products,Usability,11,Collibra Data Catalog,,7.458662614,5.431610942,4,,2,
Data Governance Products,Usability,11,dataspot.,,7.458662614,9.928191489,1,,2,
Data Governance Products,Usability,11,Informatica EDC,,7.458662614,5.021276596,5,,2,
Data Governance Products,Usability,11,Synabi D-QUANTUM,,7.458662614,8.252659574,3,,2,
Data Governance Products,Innovation,12,Alation Data Catalog,,6.916956993,8.125213059,1,,1,
Data Governance Products,Innovation,12,Collibra Data Catalog,,6.916956993,7.246653874,2,,1,
Data Governance Products,Innovation,12,dataspot.,,6.916956993,n/a,n/a,,1,
Data Governance Products,Innovation,12,Informatica EDC,,6.916956993,6.771850382,3,,1,
Data Governance Products,Innovation,12,Synabi D-QUANTUM,,6.916956993,5.524110656,4,,1,
Data Governance Products,Innovation Power,13,Alation Data Catalog,,7.673295558,9.52674524,1,,2,
Data Governance Products,Innovation Power,13,Collibra Data Catalog,,7.673295558,6.450589302,4,,2,
Data Governance Products,Innovation Power,13,dataspot.,,7.673295558,9.458386219,2,,2,
Data Governance Products,Innovation Power,13,Informatica EDC,,7.673295558,7.397098821,3,,2,
Data Governance Products,Innovation Power,13,Synabi D-QUANTUM,,7.673295558,5.533658205,5,,2,
Data Governance Products,Automation,14,Alation Data Catalog,,6.606891093,6.723680878,2,,2,
Data Governance Products,Automation,14,Collibra Data Catalog,,6.606891093,8.042718447,1,,2,
Data Governance Products,Automation,14,dataspot.,,6.606891093,n/a,n/a,,2,
Data Governance Products,Automation,14,Informatica EDC,,6.606891093,6.146601942,3,,2,
Data Governance Products,Automation,14,Synabi D-QUANTUM,,6.606891093,5.514563107,4,,2,
Data Governance Products,Technical Capability,15,Alation Data Catalog,,7.266101917,6.875852795,4,,1,
Data Governance Products,Technical Capability,15,Collibra Data Catalog,,7.266101917,7.229077201,2,,1,
Data Governance Products,Technical Capability,15,dataspot.,,7.266101917,n/a,n/a,,1,
Data Governance Products,Technical Capability,15,Informatica EDC,,7.266101917,7.818473933,1,,1,
Data Governance Products,Technical Capability,15,Synabi D-QUANTUM,,7.266101917,7.141003737,3,,1,
Data Governance Products,Connectivity,16,Alation Data Catalog,,7.235074627,6.798507463,3,,2,
Data Governance Products,Connectivity,16,Collibra Data Catalog,,7.235074627,7.380597015,2,,2,
Data Governance Products,Connectivity,16,dataspot.,,7.235074627,n/a,n/a,,2,
Data Governance Products,Connectivity,16,Informatica EDC,,7.235074627,6.507462687,4,,2,
Data Governance Products,Connectivity,16,Synabi D-QUANTUM,,7.235074627,8.253731343,1,,2,
Data Governance Products,Functionality,17,Alation Data Catalog,,7.297129207,6.953198128,3,,2,
Data Governance Products,Functionality,17,Collibra Data Catalog,,7.297129207,7.077557388,2,,2,
Data Governance Products,Functionality,17,dataspot.,,7.297129207,n/a,n/a,,2,
Data Governance Products,Functionality,17,Informatica EDC,,7.297129207,9.129485179,1,,2,
Data Governance Products,Functionality,17,Synabi D-QUANTUM,,7.297129207,6.028276131,4,,2,
